مخبر;correspondent ، correspondent
طرف معامله;correspondent
خبرنگار;correspondent ، reporter
متبادل;corresponding ، interchangeable
متنار;corresponding
مربوط بیکدیگر;corresponsive
مکاتبهای;corresponsive
دالان;corridor ، hall
همرقیب;corrival
خورده;corroded ، eaten
زنگ زدگی;corrosion ، stain
خورندگی;corrosion
خوردگی;corrosion
فساد تدریجی;corrosion ، erosion
خورنده;corrosive ، eater
ماده اکاله;corrosive
اکال;corrosive
فاسد کننده;corrosive ، degenerative ، infectious
اکالی;corrosiveness
راه راه کردن;corrugate
موجدار کردن;corrugate ، swell ، undulate ، wave
تباه شدن;corrupt ، ruin
انحراف اخلاقی;corrupt
تباه کردن;corrupt ، ruin
تباه;corrupt ، destroyed
تبه;corrupt
بدراه;corrupt ، perverted
اهل فساد;corrupt ، corrupt people
منحرف کننده;corrupter ، corruptor
فساد پذیر;corruptible ، passible ، putrescent ، putrescible
تطمیع;corruption
تباهی;corruption ، destruction
بدراهی;corruption ، perversion
فساد;corruption ، decay ، defect ، degeneration
فساد آمیز;corruptive ، inflammatory
مستعد تباهی;corruptive
زره;corselet
زره سینه;corselet
شکم بند;corset ، truss
شکم بند زنانه;corsette
کرس;corsica
کورتیزون;cortisone
کلاغ مانند;corvine ، ravined
حزمه;corymb
جیب تمام;cosine
موج کسینوسی;cosine wave
آرایشگری;cosmetology ، decoration
کیهانی;cosmic
اشعه کیهانی;cosmic ray
کیهان شناسی;cosmogony
گیتی نگار;cosmographer
گیتی شناسی;cosmography ، cosmology
شرح جهان;cosmography
گیتی شناس;cosmologist
گیتی نورد;cosmonaut ، tourist
جهان شهر;cosmopolis
جهان شهرزی;cosmopolite ، cosmopolite
شخصیت جهانی;cosmopolite
سرتاسر جهانی;cosmopolite
قزاق;cossack
هزینه داشتن;cost
خرج;cost ، costs ، expense
ارزش;cost ، value ، worth ، worthiness
هزینه;cost ، expense
متخصص ارزیابی;cost accountant
کاستاریکآ;costa rica
دندهای;costal
سبزی فروش;coster ، costermonger
مشروطه خواه;costitutionalist ، costitutionalist
مفت;costless ، gratis
گزاف;costly ، exaggeration ، exorbitant
فاخر;costly ، fine
لباس محلی;costume
جامه;costume ، garment ، suit
گرم ونرم;cosy ، cozy ، snug
کبوتر خانه;cote ، penthouse
هم منزل;cotenant
هم خانه;cotenant
کلبه;cottage ، hut
نخی;cotton ، cotton
باپنبه پوشاندن;cotton
کتانی;cotton ، linen
پنبه;cotton
پنبه ای;cotton
پارچه نخی;cotton
حلاج;cotton beater ، interpreter
پشمک;cotton candy
پنبه زن;cotton carder ، cotton carding
جینی;cotton gin ، gin
جوزق;cotton pad
پنبه ریسی;cotton spinning
ریسمانی;cotton threaded
مخمل نخی;cotton velvet
پنبه دانه;cottonseed
پنبهای;cottony
پنبه دار;cottony
مبل;couch
سرفه;cough
سرفه کردن;cough
جوی خشک;coulee
کنکاشگاه;council
عضو شورا;councillor ، councilor ، regent
مشیر;counsellor
رایزن;counsellor ، counsellor
کنکاشگر;counsellor
مشاورت;counselorship
محسوب داشتن;count
بشمار آوردن;count ، numerate
به شمار آوردن;count
بر شمردن;count
محسوب کردن;count
شمردن;count
شمارش پذیر;countable
شمارش معکوس;countdown
محسوب;counted
شمرده;counted ، distinct
لقا;countenance ، face
شمارشگر;counter ، numerator
گیشه;counter
پیشخوان;counter
ضد حمله;counter attack
انقلاب متقابل;counter revolution
اقدام متقابل;counteraction ، counterclaim ، countermeasure
استدلال مخالف;counterargument
حمله متقابل کردن;counterattack
موازنه کردن;counterbalance
اتهام متقابل;countercharge ، recrimination
دعوی متقابل;counterclaim
جعل کردن;counterfeit
تقلبی;counterfeit ، fraudulent
ساخته کار;counterfeiter ، forger
غش;counterfit ، faint ، fit
ته چک;counterfoil ، stub
ته قبض;counterfoil
عقب گرد کردن;countermarch
همتا;counterpart ، fellow ، like ، mate ، peer
نقطهمقابل;counterpoint
نیروی مقاوم;counterpoise
وزنه متقابل;counterpoise
متقابل ساختن;counterpose
ظهر نویسی;countersign ، endorsement
نظریه مخالف;counterview
وزنه تعادل;counterweight
کنتس;countess
احصاء;counting
بی حساب;countless ، irregular
بیشمار;countless
ناشمرده;countless ، indistinct ، unclear
بی شمار;countless
نامعدود;countless ، numberless
ییلاقی;country
مرز و بوم;country
دیار;country ، dweller of a convent ، land
خطه;country ، territory
ییلاق;country
دهات;country
مرزوبوم;country ، home land
کشور;country
مملکت;country ، kingdom
بوم;country ، region
ولایت فقیه;country's wisdom
هم میهن;countryman ، landsman ، patiot
بیرون شهر;countryside ، suburb
ییلاقات;countryside
کودتا;coup d'etat
جفت شدن;couple
مزدوج;coupled
بهم چسباننده;coupler
زوجات;couples
دوبیتی;couplet
مثنوی;couplet poems
ابیات;couplets
ابی;couplets ، ebi
جفت ساز;coupling
جفت سازی;coupling
جفت شدگی;coupling
کوپن;coupon
دل;courage ، heart ، stomach
دلاوری;courage ، valor
رشادت;courage
یارایی;courage
دلدار;courageous
باجرات;courageous
پرجرات;courageous
با دل و جرات;courageous
بی ترس;courageous ، fearless
تهور آمیز;courageous ، impetuos
پیک;courier ، messenger
حملهدار;courier
درس;course ، instruction ، lesson
مسیر;course ، direction ، route
اظهار عشق کردن;court
بارگاه;court
دادگاه;court
دیوانخانه;court
دربار;court
محاکمه صحرایی کردن;court marshal
محاکمه صحرایی;court martial
دادگاه تمیز;court of appeals
دادگاه استان;court of appeals
مشمع سریشمی;court plaster
مردم نوازی;courtasy ، courtesy
مبادی آداب;courteous ، polite ، polite
تربیت;courtesy ، education ، politeness ، training
تواضع;courtesy ، humility ، modesty
کاخ دادگستری;courthouse
درباری;courtly
اطاق دادگاه;courtroom
محاکم;courts
نظر بازی;courtship ، ogling
صحن;courtyard
عمه زاده;cousin ، cousin german
دختر عمه;cousin
عموزاده;cousin
دختر دائی;cousin
دختر خاله;cousin
دختر عمو;cousin
پسر عمه;cousin
پسرعم;cousin
پسر عمو;cousin
پسر خاله;cousin
پسر دائی;cousin
زن خیاط;couturier
زنانه دوز;couturiere
هم ظرفیتی;covalence
میثاق بستن;covenant
سرپوش;cover
رولباسی;cover
طی کردن;cover ، travel
تکافو کردن;cover ، meet
پیمودن;cover
سر;cover ، head ، lid ، numb ، on ، secret ، slippery ، tip ، upon
پوشانیدن;cover
روپوش;cover ، uniform
مستور کردن;cover ، hide
روی گرفتن;cover
مستور داشتن;cover ، cover up ، hide
لفاف;cover ، wrapper
لفافه;cover
مستور یا پنهان کردن;cover
شمول;coverage ، inclusion
غلافدار;covered ، podded ، sheathed ، shethed
روبسته;covered
دردار;covered
سرپوشیده;covered ، porch
ملفوف;covered
مستور;covered ، hidden
مشمول;covered ، included ، liable to ، subject to
غشاء پوششی;covered ، covering layer ، tegmentum ، tegumnentum
پوشنده;coverer ، covering
ستر;covering
روپوشی;covering
غشاء;covering ، film ، layer ، membrane
غشاوت;covering ، veil
روانداز;coverlet
پوشپر;covert
پر طمع;covetous
ماده گاو;cow ، cow
بقر;cow
گاو ماده;cow
بیدل;coward
شخص جبون;coward
ترسو;coward ، coward ، timid
ضعیفالنفس;coward ، timid
بزدل;coward
نامرد;coward
بی جرات;coward ، timid
ادم بی رگ;coward
بیرگ;coward
بیدلی;cowardice
نامردی;cowardice
ترسویی;cowardice
بیرگی;cowardice
بیغیرتی;cowardice
بزدلی;cowardice
بی حمیت;cowardly
گاوچران;cowboy
آغل گاو;cowpen
سکان گیر;coxswain
نازدار;coy
نازکن;coy
دنج;cozy
خرچنگ;crab ، lobster
خرچنگی;crablike
خردشدن;crack ، crush
شق شدن;crack
شکاف برداشتن;crack
رخنه پیدا کردن;crack
ترق کردن;crack
ترک خوردن;crack
ترک پیدا کردن;crack
ترکیدگی;crack
تراک;crack
چاک;crack ، opening ، slit
شکاف;crack ، crevice ، cut ، gap ، incision ، rift ، split
مزه انداختن;crack a joke ، joke
درهم شکستگی;crack up
سخت گیری;crackdown ، exaction ، severity ، stricture ، tax
شکافدار;cracked ، cut ، split
پسته خندان;cracked pistachio
کلوچه کوچک;cracker
ترق;cracking
مهد;cradle
درگهواره قرار دادن;cradle
گهواره;cradle ، crib
حرفه;craft ، profession
حرف;crafts ، letter ، speech ، word
صنعت گر;craftsman
پیشه ور;craftsman
صنعت گری;craftsmanship ، industerial skill
موذی;crafty ، harmful ، sly
کوه پیما;cragsman ، mountaineer
کریگ براون;craigbrown
باشتاب یاد گرفتن;cram
گرفتگی عضلات;cramp
چنگوک;cramp
درقید گذاشتن;cramp
چنگه;cramp
کلنگ;crane
جرثقیل;crane ، tow truck
درنا;crane
جمجمه ای;cranial
جمجمهای;craniology
جمجمه شناسی;craniology
محوردار;crank
میل لنگ;crank ، crankshaft
بد اخلاقی;crankiness
بد خلقی;crankiness ، grumpiness
بداخلاقی;crankiness
بد خلق;cranky ، grumpy
بداخلاق;cranky ، ill-tempered
بد خو;cranky ، grumpy ، ill-tempered
بدخو;cranky ، ill-tempered
بد اخلاق;cranky ، grumpy
سر سنگین;cranky
بدعنق;cranky
نوعی قمار;crap
تلخه;crap
سیاه پوشانیدن;crape
ناخوانده وارد شدن;crash
سقوط کردن;crash ، fall
سرنگون شدن;crash ، topple
سقوط;crash ، fall
درجعبه گذاردن;crate ، pyx
صندوقه;crate
دهانه آتش فشان;crater
اشتیاق داشتن;crave ، desire ، yearn
خزیدن;crawl ، creep
سینه مال رفتن;crawl
شنال کرال;crawl
خزیده;crawled
مداد ابرو;crayon ، pencil
دیوانگی;craziness ، insanity
شوریده مغز;crazy ، mad
چل;crazy
دیوانه;crazy ، insane
مجنون;crazy ، insane ، insane ، maniac ، maniac
خل;crazy
خشک مغز;crazy
غژغژ کردن;creak
خامه;cream ، pen ، silk
کرم رنگ;cream
